tree_id,scientific_name,diameter_breast_height_cm,tree_latitude,tree_longitude,canopy_id,canopy_area,canopy_diameter
1065819,Eucalyptus camaldulensis,,-37.78826557,144.9487354,33610,473.746,24.56
1065830,Eucalyptus viminalis,10.0,-37.78971217,144.9474012,20726,566.652,26.86
1065834,Allocasuarina littoralis,20.0,-37.78910918,144.9541181,23105,502.512,25.295
1065839,Casuarina cunninghamiana,,-37.79186318,144.956111,5460,5.531,2.654
1065841,Eucalyptus camaldulensis,10.0,-37.79257235,144.9563449,21844,176.168,14.977
1064538,Eucalyptus polyanthemos,15.0,-37.79870715,144.9310012,44902,21.969,5.289
1064540,Eucalyptus polyanthemos,30.0,-37.79920271,144.9279171,10910,52.488,8.175
1064545,Tristaniopsis laurina,,-37.79803828,144.9305712,43679,178.871,15.091
1064547,Tristaniopsis laurina,15.0,-37.79829126,144.9307982,45933,23.352,5.453
1064585,Platanus orientalis var. insularis 'Digitata',60.0,-37.80356066,144.9452245,36292,12.102,3.925
1064588,Corymbia maculata,35.0,-37.80800183,144.9555544,37883,26.309,5.788
1064591,Syzygium floribundum,70.0,-37.80775851,144.9685929,47087,168.922,14.666
1064597,Angophora costata,,-37.80769804,144.9663626,37850,54.207,8.308
1064605,Quercus palustris,,-37.81057349,144.9859162,28831,20.57,5.118
1064611,Melia azedarach,,-37.80955635,144.9856642,28712,112.762,11.982
1067078,Eucalyptus viminalis,10.0,-37.78808484,144.9530704,16626,6.492,2.875
1067090,Eucalyptus leucoxylon megalocarpa,10.0,-37.78826675,144.9523608,10050,162.91,14.402
1067122,Eucalyptus camaldulensis,10.0,-37.79202161,144.955766,35751,61.652,8.86
1067128,Casuarina cunninghamiana,10.0,-37.79213824,144.9561735,37376,21.363,5.215
1067136,Eucalyptus sideroxylon,10.0,-37.79237898,144.9561986,50390,29.43,6.121
1067143,Eucalyptus sideroxylon,,-37.79255273,144.9563412,21844,176.168,14.977
1067145,Eucalyptus sideroxylon,10.0,-37.79254856,144.9563036,21844,176.168,14.977
1067147,Eucalyptus camaldulensis,16.0,-37.79245844,144.9565934,9314,79.305,10.049
1067158,Ficus macrophylla,20.0,-37.78781897,144.9539136,10007,1365.734,41.7
1067159,Ficus macrophylla,20.0,-37.7877826,144.9538198,33562,47.414,7.77
1067163,Ficus macrophylla,20.0,-37.787156,144.9528588,35852,75.852,9.827
1067164,Ficus macrophylla,15.0,-37.78707226,144.9528061,1174,22.887,5.398
1067179,Eucalyptus scoparia,21.0,-37.780123,144.9611067,47511,31.973,6.38
1067183,Acacia implexa,80.0,-37.78011544,144.9608199,1766,2.297,1.71
1067194,Eucalyptus camaldulensis,35.0,-37.78002116,144.9624879,30201,1074.121,36.981
1067201,Corymbia maculata,29.0,-37.77978538,144.9614069,33889,3491.25,66.672
1067205,Corymbia maculata,30.0,-37.77973093,144.9612276,33889,3491.25,66.672
1067206,Corymbia citriodora,18.0,-37.77968684,144.9611475,33889,3491.25,66.672
1067207,Eucalyptus scoparia,29.0,-37.77976873,144.9613088,33889,3491.25,66.672
1067211,Allocasuarina littoralis,24.0,-37.78202901,144.9615247,47561,234.727,17.288
1067215,Allocasuarina littoralis,24.0,-37.78283135,144.9607803,25213,55.898,8.436
1067235,Allocasuarina littoralis,30.0,-37.7904301,144.9600277,37196,5.191,2.571
1067237,Eucalyptus viminalis,20.0,-37.7905364,144.9600887,51691,447.648,23.874
1067239,Eucalyptus scoparia,22.0,-37.79042688,144.9602522,15785,29.0,6.077
1067244,Eucalyptus viminalis,24.0,-37.79115935,144.9605917,12020,348.52,21.065
1067252,Eucalyptus sideroxylon,28.0,-37.78987069,144.9617503,36150,33.145,6.496
1067253,Eucalyptus sideroxylon,20.0,-37.78979825,144.9617143,12866,20.523,5.112
1067256,Eucalyptus sideroxylon,32.0,-37.78957431,144.9617745,23122,159.496,14.25
1067270,Corymbia maculata,28.0,-37.78790925,144.9626401,47125,34.836,6.66
1067271,Corymbia maculata,22.0,-37.78762218,144.962686,11709,45.23,7.589
1067280,Corymbia maculata,18.0,-37.7867198,144.9628413,2927,43.898,7.476
1070880,Allocasuarina littoralis,60.0,-37.78268256,144.9607365,1819,6.219,2.814
1070881,Araucaria cunninghamii,80.0,-37.78496359,144.9600583,35177,857.453,33.042
1070888,Quercus robur,10.0,-37.78566738,144.9628347,1087,131.379,12.934
1064443,Quercus palustris,10.0,-37.79871242,144.9657676,13035,8.766,3.341
1064456,Corymbia maculata,,-37.79264071,144.9720065,21824,3.281,2.044
1064464,Populus nigra italica,35.0,-37.80191522,144.956627,39594,15.07,4.38
1064468,Angophora costata,,-37.80311034,144.9541381,13559,20.219,5.074
1064471,Angophora costata,,-37.80282782,144.9541764,12695,47.922,7.811
1064477,Platanus orientalis var. insularis 'Autumn Glory',15.0,-37.8049262,144.946292,927,15.59,4.455
1064479,Pyrus calleryana,50.0,-37.80421673,144.9426092,890,35.117,6.687
1064489,Tristaniopsis laurina,15.0,-37.79306217,144.9261192,21976,9.938,3.557
1064493,Tristaniopsis laurina,10.0,-37.79323018,144.9258341,46908,2.082,1.628
1064502,Tristaniopsis laurina,10.0,-37.79350963,144.9253483,45777,3.176,2.011
1064510,Tristaniopsis laurina,80.0,-37.79380818,144.9250561,53874,34.941,6.67
1064514,Tristaniopsis laurina,11.0,-37.79386419,144.9247362,4455,6.031,2.771
1064515,Tristaniopsis laurina,12.0,-37.79395421,144.9247923,14129,4.836,2.481
1064516,Tristaniopsis laurina,20.0,-37.7939122,144.9246532,43207,11.062,3.753
1064520,Tristaniopsis laurina,14.0,-37.79405921,144.9243941,55552,15.543,4.449
1064524,Tristaniopsis laurina,12.0,-37.79415518,144.9242352,4487,4.023,2.263
1064532,Tristaniopsis laurina,20.0,-37.79437817,144.9238442,55575,23.254,5.441
1068631,Ulmus glabra 'Lutescens',,-37.79586652,144.9214223,9626,261.961,18.263
1068633,Ulmus glabra 'Lutescens',20.0,-37.79572538,144.9214075,31991,228.023,17.039
1068634,Ulmus glabra 'Lutescens',,-37.79566186,144.9213493,31991,228.023,17.039
1068636,Ulmus glabra 'Lutescens',25.0,-37.79552865,144.9212217,31991,228.023,17.039
1068654,Ulmus parvifolia,10.0,-37.79542618,144.9209732,37724,124.25,12.578
1068655,Ulmus parvifolia,20.0,-37.79537118,144.920971,37724,124.25,12.578
1068657,Corymbia ficifolia,20.0,-37.7952609,144.9209711,55696,510.707,25.5
1068661,Quercus robur 'Fastigiata',20.0,-37.79577847,144.9215766,27859,316.301,20.068
1068663,Quercus robur 'Fastigiata',20.0,-37.79571908,144.921557,27859,316.301,20.068
1068665,Quercus robur 'Fastigiata',20.0,-37.79566579,144.9216466,27859,316.301,20.068
1068671,Zelkova serrata,,-37.79491551,144.9200112,37618,89.844,10.695
1068676,Celtis australis,,-37.79479107,144.920211,52281,42.344,7.343
1068682,Cinnamomum camphora,,-37.79460552,144.9201648,14275,293.281,19.324
1068695,Platanus x acerifolia,20.0,-37.79421155,144.9194728,27788,1439.477,42.811
1068696,Platanus x acerifolia,20.0,-37.7941721,144.9195401,27788,1439.477,42.811
1068699,Platanus x acerifolia,20.0,-37.79428739,144.9195532,27788,1439.477,42.811
1068704,Platanus x acerifolia,20.0,-37.79434451,144.9196978,27788,1439.477,42.811
1068705,Platanus x acerifolia,20.0,-37.79441848,144.9196733,23342,323.406,20.292
1068707,Platanus x acerifolia,20.0,-37.794464,144.9197232,23342,323.406,20.292
1068708,Platanus x acerifolia,20.0,-37.79443329,144.9197816,23342,323.406,20.292
1068713,Pyrus calleryana,,-37.79454126,144.9198286,23342,323.406,20.292
1068717,Pyrus calleryana,20.0,-37.79461153,144.9195665,9527,55.484,8.405
1068721,Platanus x acerifolia,20.0,-37.79468519,144.919777,43276,766.75,31.245
1068727,Platanus x acerifolia,80.0,-37.79479934,144.9195,43276,766.75,31.245
1068728,Pyrus calleryana,20.0,-37.79478762,144.9193979,43276,766.75,31.245
1068730,Pyrus calleryana,20.0,-37.7948405,144.9193026,43276,766.75,31.245
1068734,Pyrus calleryana,20.0,-37.79475328,144.9193076,43276,766.75,31.245
1068735,Pyrus calleryana,20.0,-37.79473015,144.9193457,43276,766.75,31.245
1068742,Platanus x acerifolia,22.0,-37.79461684,144.9191089,27788,1439.477,42.811
1068748,Platanus x acerifolia,24.0,-37.82001167,144.9610608,16205,112.598,11.973
1069987,Ulmus x hollandica 'Purpurascens',,-37.79462284,144.9187638,52325,863.0,33.148
1069988,Acer campestre,,-37.79464878,144.9187172,52325,863.0,33.148
1069989,Acer campestre,,-37.79465744,144.9186764,52325,863.0,33.148
1069990,Ulmus x hollandica 'Vegeta',,-37.79468878,144.9186249,52325,863.0,33.148
1069991,Populus simonii,,-37.794723,144.9185937,52325,863.0,33.148
1069993,Populus simonii,,-37.79475529,144.9185394,52325,863.0,33.148
1069994,Acer campestre,,-37.79476694,144.9184948,52325,863.0,33.148
1069996,Acer campestre,,-37.79479448,144.9184629,52325,863.0,33.148
1070001,Populus simonii,,-37.79482411,144.9183804,52325,863.0,33.148
1070003,Acer campestre,,-37.79489565,144.918289,52325,863.0,33.148
1070004,Acer campestre,,-37.79489469,144.9182601,52325,863.0,33.148
1070007,Ulmus x hollandica 'Vegeta',,-37.79496202,144.9181596,52325,863.0,33.148
1070010,Acer campestre,,-37.79478772,144.9183097,52325,863.0,33.148
1070012,Ulmus x hollandica 'Vegeta',,-37.79485352,144.9181839,52325,863.0,33.148
1070016,Acer campestre,,-37.79500644,144.9180887,12425,21.641,5.249
1070020,Populus simonii,,-37.79510793,144.9179172,52362,341.023,20.838
1070029,Ulmus x hollandica 'Vegeta',,-37.79503094,144.9178738,52362,341.023,20.838
1070035,Ulmus x hollandica 'Vegeta',20.0,-37.79518587,144.9175916,50708,168.219,14.635
1070043,Schinus molle,30.0,-37.7951044,144.9173202,30669,1170.527,38.605
1070044,Schinus molle,30.0,-37.79509484,144.9172075,30669,1170.527,38.605
1070061,Schinus molle,30.0,-37.79511146,144.916743,30669,1170.527,38.605
1070063,Schinus molle,20.0,-37.79510509,144.9168649,30669,1170.527,38.605
1070064,Schinus molle,20.0,-37.7951131,144.9169155,30669,1170.527,38.605
1070943,Quercus robur 'Fastigiata',20.0,-37.79575877,144.9216128,27859,316.301,20.068
1070944,Cinnamomum camphora,,-37.79447652,144.9200385,14275,293.281,19.324
1064331,Quercus palustris,,-37.80615529,144.9552198,52888,8.863,3.359
1064333,Quercus palustris,,-37.80678566,144.9551022,12991,6.09,2.785
1064334,Quercus palustris,,-37.80690884,144.9550824,22936,15.652,4.464
1064341,Corymbia maculata,36.0,-37.79943322,144.953188,43746,32.766,6.459
1064343,Corymbia maculata,36.0,-37.80001351,144.9524515,1220,24.496,5.585
1064352,Corymbia maculata,30.0,-37.79470924,144.9434502,48686,3.16,2.006
1064363,Tristaniopsis laurina,10.0,-37.80175919,144.9447821,46689,9.566,3.49
1064365,Tristaniopsis laurina,50.0,-37.80373625,144.9442489,26870,10.309,3.623
1064371,Lophostemon confertus,38.0,-37.80456844,144.9572792,10268,113.238,12.007
1064372,Lophostemon confertus,15.0,-37.80495839,144.9569938,42707,14.844,4.347
1064377,Angophora costata,30.0,-37.80188015,144.9595631,50066,23.078,5.421
1064392,Corymbia citriodora,33.0,-37.80088834,144.9696482,21429,142.797,13.484
1064399,Syzygium floribundum,,-37.7932835,144.974431,55327,10.309,3.623
1064404,Quercus bicolor,,-37.79345226,144.9747301,51930,3.453,2.097
1070824,Melia azedarach,25.0,-37.79863342,144.942617,44867,40.625,7.192
1065431,Eucalyptus sideroxylon,,-37.78087018,144.9537512,48970,728.75,30.461
1065432,Eucalyptus camaldulensis,,-37.78086918,144.9537141,48970,728.75,30.461
1065436,Eucalyptus camaldulensis,,-37.78101634,144.953614,48970,728.75,30.461
1065437,Eucalyptus camaldulensis,,-37.78090619,144.953671,48970,728.75,30.461
1065446,Eucalyptus camaldulensis,,-37.7809821,144.9536051,48970,728.75,30.461
1065456,Eucalyptus camaldulensis,,-37.78086415,144.9529321,48968,2854.66,60.288
1065481,Eucalyptus camaldulensis,,-37.78093348,144.9518795,44663,415.039,22.988
1065484,Eucalyptus camaldulensis,,-37.78096211,144.9518381,44663,415.039,22.988
1065486,Eucalyptus camaldulensis,,-37.78089512,144.9517951,44663,415.039,22.988
1065488,Eucalyptus camaldulensis,,-37.7809101,144.9517342,44663,415.039,22.988
1065497,Brachychiton acerifolius,,-37.78050034,144.9535363,56643,205.852,16.189
1065500,Eucalyptus camaldulensis,,-37.77762711,144.9518171,32512,2025.531,50.784
1065521,Eucalyptus camaldulensis,,-37.77728514,144.9516891,56487,10.074,3.581
1065528,Eucalyptus melliodora,,-37.77727819,144.9515641,24010,13.113,4.086
1065559,Allocasuarina littoralis,,-37.77753712,144.9515812,38287,267.238,18.446
1065571,Eucalyptus camaldulensis,,-37.77870214,144.9492801,48878,365.383,21.569
1065574,Eucalyptus melliodora,,-37.77864209,144.9493252,48878,365.383,21.569
1065594,Eucalyptus melliodora,,-37.77852534,144.9492562,55856,51.57,8.103
1065595,Eucalyptus camaldulensis,,-37.77857014,144.9491881,56535,250.59,17.862
1065609,Eucalyptus melliodora,,-37.77916039,144.9491132,33884,1404.395,42.286
1065611,Eucalyptus melliodora,,-37.7792021,144.9490412,33884,1404.395,42.286
1065612,Eucalyptus melliodora,,-37.77925112,144.9490361,33884,1404.395,42.286
1065613,Eucalyptus melliodora,,-37.77929016,144.949016,33884,1404.395,42.286
1065619,Eucalyptus leucoxylon,20.0,-37.78077439,144.9507,30224,2873.32,60.485
1065626,Eucalyptus camaldulensis,20.0,-37.78127123,144.9489317,7375,163.324,14.42
1065628,Eucalyptus melliodora,20.0,-37.78039317,144.9501431,30224,2873.32,60.485
1065633,Eucalyptus melliodora,20.0,-37.78037718,144.950011,30224,2873.32,60.485
1065634,Eucalyptus melliodora,20.0,-37.78035916,144.9499752,30224,2873.32,60.485
1065636,Eucalyptus melliodora,20.0,-37.78028216,144.9499471,30224,2873.32,60.485
1065637,Eucalyptus melliodora,20.0,-37.78027513,144.9499211,30224,2873.32,60.485
1065641,Eucalyptus melliodora,15.0,-37.78012415,144.9493962,2752,73.898,9.7
1065647,Eucalyptus melliodora,15.0,-37.78012309,144.949175,6150,13.008,4.07
1065648,Eucalyptus camaldulensis,15.0,-37.78022794,144.9492508,30206,65.945,9.163
1065649,Eucalyptus camaldulensis,15.0,-37.78005506,144.9491031,33901,26.574,5.817
1065656,Eucalyptus leucoxylon,15.0,-37.78072616,144.9489682,32637,40.969,7.222
1065658,Eucalyptus melliodora,15.0,-37.78075112,144.9489731,32637,40.969,7.222
1065659,Eucalyptus camaldulensis,15.0,-37.78102111,144.9489211,40878,24.152,5.545
1065660,Eucalyptus leucoxylon,15.0,-37.78108813,144.9489561,44665,27.609,5.929
1065663,Eucalyptus camaldulensis,15.0,-37.78117911,144.9488503,56666,17.543,4.726
1065665,Eucalyptus camaldulensis,15.0,-37.78130808,144.9489232,7375,163.324,14.42
1065668,Eucalyptus camaldulensis,15.0,-37.78124815,144.9490112,7375,163.324,14.42
1065669,Eucalyptus melliodora,15.0,-37.7812242,144.9490382,7375,163.324,14.42
1065672,Eucalyptus melliodora,15.0,-37.78101713,144.9493341,1815,70.777,9.493
1065676,Eucalyptus camaldulensis,15.0,-37.78078319,144.9496711,56653,94.754,10.984
1065685,Eucalyptus melliodora,15.0,-37.78048412,144.9499061,40864,67.652,9.281
1065690,Eucalyptus camaldulensis,15.0,-37.78085504,144.9499732,6321,70.621,9.482
1070942,Platanus x acerifolia,35.0,-37.82496647,144.9610603,47930,681.102,29.448
1061324,Platanus x acerifolia,23.0,-37.82125644,144.958189,2138,76.309,9.857
1013382,Ulmus x hollandica 'Vegeta',65.0,-37.81226851,144.9505159,8246,487.391,24.911
1013385,Ulmus x hollandica,70.0,-37.81242497,144.9495421,12581,158.141,14.19
1013386,Corymbia maculata,45.0,-37.8120244,144.9511623,43787,150.215,13.83
1013387,Corymbia maculata,35.0,-37.81199991,144.9512467,43787,150.215,13.83
1013392,Corymbia maculata,35.0,-37.81166193,144.9524505,36451,40.016,7.138
1013401,Corymbia maculata,25.0,-37.81170484,144.9507608,39276,520.832,25.752
1013408,Platanus x acerifolia,40.0,-37.81176643,144.9506398,13173,436.133,23.565
1013409,Platanus x acerifolia,45.0,-37.81192391,144.9507161,13173,436.133,23.565
1013410,Platanus x acerifolia,35.0,-37.81184362,144.9509698,39276,520.832,25.752
1013417,Ulmus procera,35.0,-37.81098127,144.9509891,29367,27.848,5.955
1013430,Ulmus x hollandica 'Vegeta',45.0,-37.8105945,144.9523534,11049,21.402,5.22
1013433,Ulmus x hollandica,40.0,-37.81049305,144.9527161,52525,17.719,4.75
1013454,Quercus palustris,37.0,-37.80957601,144.9489569,28804,43.469,7.44
1013456,Quercus palustris,20.0,-37.80976196,144.9486609,15581,52.008,8.137
1013458,Quercus palustris,23.0,-37.80984339,144.9484376,57963,36.602,6.827
1013464,Quercus palustris,27.0,-37.80985968,144.9479252,19803,37.41,6.902
1013466,Quercus palustris,15.0,-37.80966008,144.9483313,57931,51.117,8.067
1013481,Ulmus glabra,70.0,-37.81147027,144.9486264,36443,167.492,14.603
1013482,Ulmus glabra,65.0,-37.81135421,144.9490237,41776,197.301,15.85
1013486,Ulmus glabra,75.0,-37.81113849,144.9498093,5661,187.344,15.445
1013499,Platanus x acerifolia,30.0,-37.81306963,144.9522187,5922,29.07,6.084
1013505,Platanus x acerifolia,,-37.81283178,144.9530388,29702,1298.434,40.66
1013507,Platanus x acerifolia,35.0,-37.81275915,144.9533078,29702,1298.434,40.66
1013510,Platanus x acerifolia,35.0,-37.81263186,144.953718,29702,1298.434,40.66
1013511,Platanus x acerifolia,,-37.81246622,144.9535301,46094,106.039,11.62
1013512,Platanus x acerifolia,35.0,-37.81253233,144.953311,23448,110.785,11.877
1013514,Platanus x acerifolia,30.0,-37.81261211,144.9530908,43812,69.277,9.392
1013521,Platanus x acerifolia,35.0,-37.81288167,144.9520469,5915,54.027,8.294
1013526,Platanus x acerifolia,40.0,-37.81250261,144.9512749,26106,113.684,12.031
1013535,Platanus x acerifolia,50.0,-37.80973367,144.951301,45290,169.863,14.706
1013538,Platanus x acerifolia,40.0,-37.81004999,144.9504711,23403,86.062,10.468
1013539,Platanus x acerifolia,40.0,-37.81010094,144.9503235,3484,152.918,13.954
1013540,Platanus x acerifolia,70.0,-37.8103456,144.9497465,45016,302.477,19.625
1013555,Platanus x acerifolia,50.0,-37.81044826,144.9488426,39174,480.375,24.731
1013556,Platanus x acerifolia,50.0,-37.81036544,144.9490591,8073,140.812,13.39
1013557,Platanus x acerifolia,60.0,-37.81028446,144.9492727,185,242.727,17.58
1013588,Quercus palustris,20.0,-37.80845499,144.9513376,8463,120.133,12.368
1013593,Quercus palustris,40.0,-37.80878791,144.9506544,8528,91.375,10.786
1013594,Quercus palustris,40.0,-37.80886915,144.9504871,15513,271.465,18.591
1013596,Quercus palustris,40.0,-37.80893349,144.9503528,15513,271.465,18.591
1013597,Quercus palustris,40.0,-37.80867643,144.9503577,15486,93.113,10.888
1013614,Platanus x acerifolia,30.0,-37.80884205,144.9502758,15513,271.465,18.591
1013615,Platanus x acerifolia,80.0,-37.80893891,144.9500793,42344,16.164,4.537
1013625,Quercus palustris,,-37.81086784,144.9463767,45048,34.488,6.627
1013628,Quercus palustris,30.0,-37.8109207,144.9457239,39210,40.031,7.139
1013629,Quercus palustris,45.0,-37.81087993,144.9458296,39204,292.648,19.303
1013633,Quercus palustris,55.0,-37.8107215,144.9461482,29361,206.832,16.228
1013637,Quercus palustris,28.0,-37.81041302,144.9467899,52530,39.395,7.082
1013644,Platanus x acerifolia,30.0,-37.81081009,144.9462321,29361,206.832,16.228
1013645,Platanus x acerifolia,25.0,-37.81090054,144.9460456,39204,292.648,19.303
1013730,Corymbia maculata,55.0,-37.80950577,144.945522,3444,98.883,11.221
1013732,Corymbia maculata,40.0,-37.80963839,144.9453461,57928,46.16,7.666
1013733,Corymbia maculata,10.0,-37.8097504,144.9451764,18104,288.887,19.179
1013740,Eucalyptus leucoxylon rosea,25.0,-37.80928135,144.9460348,57879,10.52,3.66
1013741,Eucalyptus leucoxylon rosea,20.0,-37.80934383,144.9459539,19738,5.246,2.584
1013764,Corymbia maculata,40.0,-37.80821546,144.947243,34256,88.812,10.634
1013767,Melaleuca linariifolia,45.0,-37.80830277,144.9473254,14609,34.582,6.636
1013783,Corymbia maculata,54.0,-37.80665226,144.9493333,29637,149.594,13.801
1013829,Platanus x acerifolia,28.0,-37.80930384,144.9445767,54807,40.52,7.183
1013845,Prunus cerasifera 'Nigra',28.0,-37.80825963,144.9455237,29594,8.406,3.272
1013868,Ulmus procera,58.0,-37.80612395,144.9477163,36310,233.203,17.231
